"group","species_name","indval","pval","padj","freq"
10,"Prionurus laticlavius",0.121212121212121,0.001,1,4
10,"Prionurus laticlavius",0.121212121212121,0.001,1,4
10,"Prionurus laticlavius",0.121212121212121,0.001,1,4
10,"Prionurus laticlavius",0.121212121212121,0.002,1,4
10,"Prionurus laticlavius",0.121212121212121,0.001,1,4
10,"Prionurus laticlavius",0.121212121212121,0.001,1,4
10,"Prionurus laticlavius",0.121212121212121,0.001,1,4
10,"Prionurus laticlavius",0.121212121212121,0.002,1,4
10,"Prionurus laticlavius",0.120866555882487,0.002,1,6
10,"Prionurus laticlavius",0.120733021918793,0.003,1,5
10,"Prionurus laticlavius",0.120402417877126,0.001,1,6
10,"Prionurus laticlavius",0.120118066481572,0.004,1,8
10,"Prionurus laticlavius",0.119178309085516,0.002,1,5
10,"Prionurus laticlavius",0.117323296233814,0.003,1,23
10,"Prionurus laticlavius",0.11672278338945,0.001,1,5
10,"Prionurus laticlavius",0.116587203283376,0.002,1,10
10,"Prionurus laticlavius",0.115612648221344,0.003,1,8
10,"Prionurus laticlavius",0.1133069828722,0.001,1,5
10,"Prionurus laticlavius",0.112342941611234,0.002,1,9
10,"Prionurus laticlavius",0.107562107562108,0.003,1,5
10,"Prionurus laticlavius",0.106875760163548,0.006,1,9
10,"Prionurus laticlavius",0.104575163398693,0.004,1,7
10,"Prionurus laticlavius",0.102356902356902,0.005,1,6
10,"Prionurus laticlavius",0.101010101010101,0.001,1,6
10,"Prionurus laticlavius",0.0996006577401926,0.003,1,5
10,"Prionurus laticlavius",0.0963203463203463,0.007,1,6
10,"Prionurus laticlavius",0.0924189046987235,0.007,1,7
10,"Prionurus laticlavius",0.0909090909090909,0.01,1,3
10,"Prionurus laticlavius",0.0909090909090909,0.005,1,3
10,"Prionurus laticlavius",0.0909090909090909,0.018,1,3
10,"Prionurus laticlavius",0.0909090909090909,0.006,1,3
10,"Prionurus laticlavius",0.0909090909090909,0.011,1,3
10,"Prionurus laticlavius",0.0909090909090909,0.009,1,3
10,"Prionurus laticlavius",0.0909090909090909,0.005,1,3
10,"Prionurus laticlavius",0.0909090909090909,0.008,1,3
10,"Prionurus laticlavius",0.0909090909090909,0.01,1,3
10,"Prionurus laticlavius",0.0909090909090909,0.009,1,3
10,"Prionurus laticlavius",0.0909090909090909,0.009,1,3
10,"Prionurus laticlavius",0.0909090909090909,0.009,1,3
10,"Prionurus laticlavius",0.0909090909090909,0.013,1,3
10,"Prionurus laticlavius",0.0909090909090909,0.013,1,3
10,"Prionurus laticlavius",0.0909090909090909,0.005,1,3
10,"Prionurus laticlavius",0.0909090909090909,0.008,1,3
10,"Prionurus laticlavius",0.0909090909090909,0.009,1,3
10,"Prionurus laticlavius",0.0909090909090909,0.008,1,3
10,"Prionurus laticlavius",0.0901386748844376,0.008,1,4
10,"Prionurus laticlavius",0.0899289320875336,0.005,1,6
10,"Prionurus laticlavius",0.0895227073144388,0.007,1,12
10,"Prionurus laticlavius",0.0893682588597843,0.007,1,4
10,"Prionurus laticlavius",0.0890330138625964,0.017,1,11
10,"Prionurus laticlavius",0.0867768595041322,0.009,1,4
10,"Prionurus laticlavius",0.0857460296712633,0.015,1,9
10,"Prionurus laticlavius",0.0829170829170829,0.008,1,4
10,"Prionurus laticlavius",0.0772161970520061,0.035,1,9
10,"Prionurus laticlavius",0.072326014465484,0.043,1,12
10,"Prionurus laticlavius",0.0717969840879768,0.028,1,9
10,"Prionurus laticlavius",0.0707070707070707,0.031,1,4
10,"Prionurus laticlavius",0.0687851971037812,0.018,1,5
10,"Prionurus laticlavius",0.0676532769556025,0.013,1,4
10,"Prionurus laticlavius",0.0643939393939394,0.018,1,5
10,"Prionurus laticlavius",0.0637140637140637,0.027,1,5
10,"Prionurus laticlavius",0.0628417095107392,0.045,1,16
10,"Prionurus laticlavius",0.0614154729149092,0.05,1,11
10,"Prionurus laticlavius",0.0606060606060606,0.048,1,2
10,"Prionurus laticlavius",0.0606060606060606,0.039,1,2
10,"Prionurus laticlavius",0.0606060606060606,0.038,1,2
10,"Prionurus laticlavius",0.0606060606060606,0.049,1,2
10,"Prionurus laticlavius",0.0606060606060606,0.042,1,2
10,"Prionurus laticlavius",0.0606060606060606,0.038,1,2
10,"Prionurus laticlavius",0.0606060606060606,0.04,1,2
10,"Prionurus laticlavius",0.0606060606060606,0.046,1,2
10,"Prionurus laticlavius",0.0606060606060606,0.036,1,2
10,"Prionurus laticlavius",0.0606060606060606,0.048,1,2
10,"Prionurus laticlavius",0.0606060606060606,0.044,1,2
10,"Prionurus laticlavius",0.0606060606060606,0.04,1,2
10,"Prionurus laticlavius",0.0606060606060606,0.033,1,2
10,"Prionurus laticlavius",0.0606060606060606,0.045,1,2
10,"Prionurus laticlavius",0.0606060606060606,0.038,1,2
10,"Prionurus laticlavius",0.0606060606060606,0.042,1,2
10,"Prionurus laticlavius",0.0606060606060606,0.038,1,2
10,"Prionurus laticlavius",0.0601356374701753,0.032,1,11
10,"Prionurus laticlavius",0.0600581615880642,0.038,1,7
10,"Prionurus laticlavius",0.05941770647653,0.037,1,5
10,"Prionurus laticlavius",0.0588079235939158,0.043,1,4
10,"Prionurus laticlavius",0.0580955664359481,0.045,1,10
10,"Prionurus laticlavius",0.0580461776292824,0.033,1,4
10,"Prionurus laticlavius",0.0526922933799725,0.038,1,3
10,"Prionurus laticlavius",0.0513833992094862,0.046,1,3
11,"Water",1,0.001,1,19
11,"Water",1,0.001,1,19
11,"Water",1,0.001,1,19
11,"Water",1,0.001,1,19
11,"Water",1,0.001,1,19
11,"Water",1,0.001,1,19
11,"Water",1,0.001,1,19
11,"Water",1,0.001,1,19
11,"Water",1,0.001,1,19
11,"Water",0.947368421052632,0.001,1,18
11,"Water",0.947368421052632,0.001,1,18
11,"Water",0.944142689604978,0.001,1,35
11,"Water",0.926277664060937,0.001,1,33
11,"Water",0.920973095473877,0.001,1,28
11,"Water",0.918207756851775,0.001,1,46
11,"Water",0.894736842105263,0.001,1,17
11,"Water",0.894736842105263,0.001,1,17
11,"Water",0.894736842105263,0.001,1,17
11,"Water",0.894736842105263,0.001,1,17
11,"Water",0.894736842105263,0.001,1,17
11,"Water",0.89425465831918,0.001,1,71
11,"Water",0.89262481915566,0.001,1,28
11,"Water",0.888039189091228,0.001,1,53
11,"Water",0.873719619156752,0.001,1,33
11,"Water",0.869731003288092,0.001,1,50
11,"Water",0.868244017294983,0.001,1,71
11,"Water",0.86817493916153,0.001,1,93
11,"Water",0.859633679491864,0.001,1,133
11,"Water",0.85674412750925,0.001,1,34
11,"Water",0.853147410011204,0.001,1,53
11,"Water",0.843230368355174,0.001,1,253
11,"Water",0.842105263157895,0.001,1,16
11,"Water",0.842105263157895,0.001,1,16
11,"Water",0.842105263157895,0.001,1,16
11,"Water",0.842105263157895,0.001,1,16
11,"Water",0.836573033192781,0.001,1,345
11,"Water",0.83278652219639,0.001,1,155
11,"Water",0.832199183412057,0.001,1,36
11,"Water",0.829553723371816,0.001,1,58
11,"Water",0.828968338088402,0.001,1,42
11,"Water",0.828715048526131,0.001,1,119
11,"Water",0.828551171718993,0.001,1,66
11,"Water",0.825545250467488,0.001,1,41
11,"Water",0.821975326214876,0.001,1,37
11,"Water",0.820600212753132,0.001,1,41
11,"Water",0.819680817235627,0.001,1,119
11,"Water",0.818769795428653,0.001,1,27
11,"Water",0.816991304241732,0.001,1,93
11,"Water",0.816744541297159,0.001,1,50
11,"Water",0.816301488239567,0.001,1,83
11,"Water",0.813548689574097,0.001,1,46
11,"Water",0.810297273963442,0.001,1,46
11,"Water",0.809678296880801,0.001,1,38
11,"Water",0.809533165671173,0.001,1,39
11,"Water",0.80829103878183,0.001,1,91
11,"Water",0.808204010232329,0.001,1,186
11,"Water",0.807506369264116,0.001,1,41
11,"Water",0.805446464737335,0.001,1,110
11,"Water",0.804439973245465,0.001,1,146
11,"Water",0.804043976055893,0.001,1,60
11,"Water",0.797160460059045,0.001,1,151
11,"Water",0.79653655384452,0.001,1,135
11,"Water",0.793672051915728,0.001,1,151
11,"Water",0.791286957069989,0.001,1,29
11,"Water",0.791256635659316,0.001,1,97
11,"Water",0.790177766004016,0.001,1,125
11,"Water",0.789473684210526,0.001,1,15
11,"Water",0.789473684210526,0.001,1,15
11,"Water",0.789473684210526,0.001,1,15
11,"Water",0.789473684210526,0.001,1,15
11,"Water",0.789473684210526,0.001,1,15
11,"Water",0.789473684210526,0.001,1,15
11,"Water",0.787503940914954,0.001,1,72
11,"Water",0.787091746817391,0.001,1,126
11,"Water",0.784730864148036,0.001,1,100
11,"Water",0.781842031457689,0.001,1,51
11,"Water",0.781643380666787,0.001,1,158
11,"Water",0.781323285027892,0.001,1,49
11,"Water",0.780486288910191,0.001,1,62
11,"Water",0.780213666937626,0.001,1,154
11,"Water",0.779586191565413,0.001,1,186
11,"Water",0.779421310130075,0.001,1,127
11,"Water",0.778683649241006,0.001,1,27
11,"Water",0.776903703092022,0.001,1,91
11,"Water",0.776449583307907,0.001,1,76
11,"Water",0.77601323340829,0.001,1,57
11,"Water",0.774885688431597,0.001,1,160
11,"Water",0.774712535438498,0.001,1,45
11,"Water",0.774706980349036,0.001,1,60
11,"Water",0.773929099088349,0.001,1,52
11,"Water",0.77365842786707,0.001,1,65
11,"Water",0.77166880261442,0.001,1,37
11,"Water",0.770990447432862,0.001,1,80
11,"Water",0.769978094380406,0.001,1,107
11,"Water",0.768441026285303,0.001,1,163
11,"Water",0.768343827240402,0.001,1,128
11,"Water",0.76819919220274,0.001,1,45
11,"Water",0.767468062736805,0.001,1,44
11,"Water",0.767174900105606,0.001,1,103
11,"Water",0.764509693199534,0.001,1,88
11,"Water",0.764263280822595,0.001,1,59
11,"Water",0.762673833521903,0.001,1,143
11,"Water",0.762243501970744,0.001,1,130
11,"Water",0.76145665669521,0.001,1,122
11,"Water",0.761434324359297,0.001,1,133
11,"Water",0.760684162644422,0.001,1,29
11,"Water",0.759573954964601,0.001,1,69
11,"Water",0.75913127702755,0.001,1,68
11,"Water",0.756849622640921,0.001,1,243
11,"Water",0.756666559162251,0.001,1,51
11,"Water",0.756024073076067,0.001,1,83
11,"Water",0.755758855799203,0.001,1,87
11,"Water",0.754868140678989,0.001,1,64
11,"Water",0.754687247479061,0.001,1,146
11,"Water",0.754510270913962,0.001,1,26
11,"Water",0.754128846262259,0.001,1,142
11,"Water",0.752770554335307,0.001,1,68
11,"Water",0.752485077877543,0.001,1,118
11,"Water",0.749303483606811,0.001,1,62
11,"Water",0.748963166303157,0.001,1,90
11,"Water",0.748118500852388,0.001,1,118
11,"Water",0.747998002370414,0.001,1,46
11,"Water",0.745890271024254,0.001,1,117
11,"Water",0.745826911901384,0.001,1,53
11,"Water",0.744428413886481,0.001,1,222
11,"Water",0.743967427276583,0.001,1,76
11,"Water",0.74316629839468,0.001,1,47
11,"Water",0.742856392418409,0.001,1,33
11,"Water",0.742474979463675,0.001,1,78
11,"Water",0.74235531523754,0.001,1,194
11,"Water",0.74170401600765,0.001,1,49
11,"Water",0.741478257907142,0.001,1,61
11,"Water",0.740252691468867,0.001,1,51
11,"Water",0.739241111509138,0.001,1,56
11,"Water",0.738477658241252,0.001,1,113
11,"Water",0.738002446064178,0.001,1,176
11,"Water",0.737976201691774,0.001,1,212
11,"Water",0.736842105263158,0.001,1,14
11,"Water",0.736842105263158,0.001,1,14
11,"Water",0.736842105263158,0.001,1,14
11,"Water",0.735870440365869,0.001,1,49
11,"Water",0.734929197572488,0.001,1,41
11,"Water",0.734453739318321,0.001,1,36
11,"Water",0.734238019061637,0.001,1,24
11,"Water",0.73397381736599,0.001,1,153
11,"Water",0.73383233178683,0.001,1,203
11,"Water",0.733469899286804,0.001,1,21
11,"Water",0.733388807275014,0.001,1,204
11,"Water",0.73273482558842,0.001,1,65
11,"Water",0.732695008374839,0.001,1,160
11,"Water",0.732151516918254,0.001,1,209
11,"Water",0.73090038371654,0.001,1,110
11,"Water",0.730580424053734,0.001,1,86
11,"Water",0.730445400304842,0.001,1,30
11,"Water",0.730027023534162,0.001,1,43
11,"Water",0.729347409144458,0.001,1,225
11,"Water",0.72859184470082,0.001,1,108
11,"Water",0.72768496290618,0.001,1,162
11,"Water",0.727618077358996,0.001,1,42
11,"Water",0.727492072905358,0.001,1,210
11,"Water",0.72748581261928,0.001,1,178
11,"Water",0.727415993401648,0.001,1,321
11,"Water",0.727274924811512,0.001,1,54
11,"Water",0.725582416023315,0.001,1,25
11,"Water",0.724640438712078,0.001,1,220
11,"Water",0.724523968057339,0.001,1,57
11,"Water",0.724183134571167,0.001,1,63
11,"Water",0.72404623567972,0.001,1,30
11,"Water",0.72243346724937,0.001,1,105
11,"Water",0.721751271419977,0.001,1,74
11,"Water",0.721251824886745,0.001,1,256
11,"Water",0.720443470722383,0.001,1,75
11,"Water",0.719686446739876,0.001,1,63
11,"Water",0.717207966097789,0.001,1,34
11,"Water",0.716910245131331,0.001,1,22
11,"Water",0.71493597636704,0.001,1,42
11,"Water",0.714554447585419,0.001,1,73
11,"Water",0.714456770559486,0.001,1,84
11,"Water",0.713577715991858,0.001,1,50
11,"Water",0.713481978547566,0.001,1,284
11,"Water",0.713337480682309,0.001,1,112
11,"Water",0.711941675311686,0.001,1,191
11,"Water",0.711931899735784,0.001,1,311
11,"Water",0.710640143217729,0.001,1,88
11,"Water",0.710107921606887,0.001,1,135
11,"Water",0.710001642720791,0.001,1,96
11,"Water",0.707997501970164,0.001,1,143
11,"Water",0.707939272050221,0.001,1,35
11,"Water",0.707687259306508,0.001,1,120
11,"Water",0.707146571147958,0.001,1,24
11,"Water",0.70705836290401,0.001,1,157
11,"Water",0.70668635813234,0.001,1,60
11,"Water",0.70616896917742,0.001,1,66
11,"Water",0.704483175438915,0.001,1,120
11,"Water",0.703677131798507,0.001,1,29
11,"Water",0.703606977125327,0.001,1,319
11,"Water",0.70321088881485,0.001,1,64
11,"Water",0.703157089524316,0.001,1,81
11,"Water",0.702776628377349,0.001,1,50
11,"Water",0.702207638753113,0.001,1,150
11,"Water",0.701121042712851,0.001,1,55
11,"Water",0.699715605198004,0.001,1,246
11,"Water",0.698674499906312,0.001,1,102
11,"Water",0.698266110383691,0.001,1,74
11,"Water",0.696493187888518,0.001,1,81
11,"Water",0.696313744336941,0.001,1,89
11,"Water",0.696283997004938,0.001,1,263
11,"Water",0.695707265900478,0.001,1,37
11,"Water",0.695047322997069,0.001,1,25
11,"Water",0.69448200993705,0.001,1,74
11,"Water",0.688889304173361,0.001,1,197
11,"Water",0.686942025546651,0.001,1,35
11,"Water",0.685785796132793,0.001,1,30
11,"Water",0.684882584399753,0.001,1,270
11,"Water",0.68438850575242,0.001,1,25
11,"Water",0.684386176234211,0.001,1,78
11,"Water",0.68421052631579,0.001,1,13
11,"Water",0.68421052631579,0.001,1,13
11,"Water",0.68421052631579,0.001,1,13
11,"Water",0.68421052631579,0.001,1,13
11,"Water",0.68421052631579,0.001,1,13
11,"Water",0.68421052631579,0.001,1,13
11,"Water",0.68421052631579,0.001,1,13
11,"Water",0.68421052631579,0.001,1,13
11,"Water",0.68421052631579,0.001,1,13
11,"Water",0.68421052631579,0.001,1,13
11,"Water",0.684166548918436,0.001,1,23
11,"Water",0.683357390669153,0.001,1,101
11,"Water",0.682027654568878,0.001,1,25
11,"Water",0.681962469605677,0.001,1,140
11,"Water",0.681176101287015,0.001,1,17
11,"Water",0.680407508567816,0.001,1,115
11,"Water",0.680396029760361,0.001,1,154
11,"Water",0.680125775074201,0.001,1,21
11,"Water",0.679633924198182,0.001,1,290
11,"Water",0.678737052280248,0.001,1,152
11,"Water",0.677372556988509,0.001,1,190
11,"Water",0.677022868619231,0.001,1,69
11,"Water",0.676948951382314,0.001,1,272
11,"Water",0.676550450126008,0.001,1,43
11,"Water",0.675721465228636,0.001,1,33
11,"Water",0.675257916755144,0.001,1,56
11,"Water",0.674658283629462,0.001,1,25
11,"Water",0.672995837535468,0.001,1,34
11,"Water",0.672735629844226,0.001,1,24
11,"Water",0.672058780185647,0.001,1,37
11,"Water",0.671704204277581,0.001,1,106
11,"Water",0.670706069509945,0.001,1,15
11,"Water",0.669468644035876,0.001,1,110
11,"Water",0.669271899562159,0.001,1,96
11,"Water",0.668539836001762,0.001,1,57
11,"Water",0.668300470007795,0.001,1,19
11,"Water",0.667240788593925,0.001,1,23
11,"Water",0.666945511653422,0.001,1,103
11,"Water",0.666654381894729,0.001,1,28
11,"Water",0.658144753569843,0.001,1,22
11,"Water",0.65771718595625,0.001,1,51
11,"Water",0.65630704957064,0.001,1,94
11,"Water",0.656135825834376,0.001,1,57
11,"Water",0.65451900749643,0.001,1,27
11,"Water",0.653154009640342,0.001,1,263
11,"Water",0.652998667931265,0.001,1,57
11,"Water",0.65266857829988,0.001,1,37
11,"Water",0.652600870548325,0.001,1,201
11,"Water",0.651147145382548,0.001,1,311
11,"Water",0.650310076536755,0.001,1,75
11,"Water",0.64842722608478,0.001,1,56
11,"Water",0.646133166950353,0.001,1,110
11,"Water",0.645405830336304,0.001,1,158
11,"Water",0.644894122902116,0.001,1,87
11,"Water",0.643599258787061,0.001,1,206
11,"Water",0.643026611529681,0.001,1,51
11,"Water",0.641930328526496,0.001,1,26
11,"Water",0.641807956589083,0.001,1,25
11,"Water",0.641406064178162,0.001,1,45
11,"Water",0.641302392703524,0.001,1,228
11,"Water",0.64119652381324,0.001,1,140
11,"Water",0.641017251334001,0.001,1,125
11,"Water",0.640816133811688,0.001,1,66
11,"Water",0.6392812354788,0.001,1,41
11,"Water",0.63838428682848,0.001,1,302
11,"Water",0.63816920058182,0.001,1,29
11,"Water",0.637390600370789,0.001,1,26
11,"Water",0.6371742309339,0.001,1,23
11,"Water",0.636954110843383,0.001,1,52
11,"Water",0.636892668158207,0.001,1,36
11,"Water",0.634532882747361,0.001,1,83
11,"Water",0.631846404593671,0.001,1,82
11,"Water",0.631578947368421,0.001,1,12
11,"Water",0.631578947368421,0.001,1,12
11,"Water",0.631578947368421,0.001,1,12
11,"Water",0.631578947368421,0.001,1,12
11,"Water",0.631578947368421,0.001,1,12
11,"Water",0.631578947368421,0.001,1,12
11,"Water",0.631578947368421,0.001,1,12
11,"Water",0.631578947368421,0.001,1,12
11,"Water",0.631578947368421,0.001,1,12
11,"Water",0.631578947368421,0.001,1,12
11,"Water",0.630481587119289,0.001,1,123
11,"Water",0.629993283653692,0.001,1,96
11,"Water",0.629723072005831,0.001,1,27
11,"Water",0.629632882786165,0.001,1,28
11,"Water",0.628729268649071,0.001,1,43
11,"Water",0.628291554681613,0.001,1,48
11,"Water",0.627769363470547,0.001,1,51
11,"Water",0.625951176951715,0.001,1,45
11,"Water",0.625765546216008,0.001,1,17
11,"Water",0.625103491866534,0.001,1,105
11,"Water",0.62422538037982,0.001,1,115
11,"Water",0.62401406598155,0.001,1,40
11,"Water",0.622867513611615,0.001,1,15
11,"Water",0.619466238537891,0.001,1,297
11,"Water",0.61880592497395,0.001,1,39
11,"Water",0.617991013062344,0.001,1,40
11,"Water",0.617377473569975,0.001,1,137
11,"Water",0.617372237590842,0.001,1,49
11,"Water",0.617024032248458,0.001,1,20
11,"Water",0.616909729538299,0.001,1,154
11,"Water",0.616216920255867,0.001,1,308
11,"Water",0.615165829555387,0.001,1,18
11,"Water",0.612564309654405,0.001,1,23
11,"Water",0.612457414549947,0.001,1,55
11,"Water",0.611388818572479,0.001,1,48
11,"Water",0.611141919043259,0.001,1,84
11,"Water",0.610797585520417,0.001,1,36
11,"Water",0.609074453340783,0.001,1,244
11,"Water",0.608180600188074,0.001,1,48
11,"Water",0.604962018135565,0.001,1,80
11,"Water",0.604498250460101,0.001,1,20
11,"Water",0.604096497143838,0.001,1,32
11,"Water",0.603395942463094,0.001,1,66
11,"Water",0.602657645389258,0.001,1,82
11,"Water",0.601385073637877,0.001,1,35
11,"Water",0.601301952148165,0.001,1,37
11,"Water",0.599801688628436,0.001,1,64
11,"Water",0.595916745795565,0.001,1,123
11,"Water",0.595433196855904,0.001,1,44
11,"Water",0.594966916383086,0.001,1,69
11,"Water",0.594661505493262,0.001,1,142
11,"Water",0.591593756698299,0.001,1,14
11,"Water",0.590068616971444,0.001,1,19
11,"Water",0.587980905911784,0.001,1,14
11,"Water",0.587851512498897,0.001,1,74
11,"Water",0.587151271909353,0.001,1,63
11,"Water",0.585199400324488,0.001,1,105
11,"Water",0.584678163177931,0.001,1,130
11,"Water",0.582417807666449,0.001,1,43
11,"Water",0.581265212641484,0.001,1,32
11,"Water",0.580567911066029,0.001,1,35
11,"Water",0.578947368421053,0.001,1,11
11,"Water",0.578947368421053,0.001,1,11
11,"Water",0.578947368421053,0.001,1,11
11,"Water",0.578947368421053,0.001,1,11
11,"Water",0.578947368421053,0.001,1,11
11,"Water",0.578947368421053,0.001,1,11
11,"Water",0.578947368421053,0.001,1,11
11,"Water",0.578947368421053,0.001,1,11
11,"Water",0.578947368421053,0.001,1,11
11,"Water",0.578947368421053,0.001,1,11
11,"Water",0.578947368421053,0.001,1,11
11,"Water",0.578783949631058,0.001,1,85
11,"Water",0.57873051000358,0.001,1,37
11,"Water",0.578038822949416,0.001,1,308
11,"Water",0.577945441740544,0.001,1,53
11,"Water",0.577206727615723,0.001,1,34
11,"Water",0.576178762492904,0.001,1,34
11,"Water",0.575389980359474,0.001,1,49
11,"Water",0.575015420039814,0.001,1,25
11,"Water",0.574703599207854,0.001,1,35
11,"Water",0.573507113895828,0.001,1,52
11,"Water",0.572328293868566,0.001,1,19
11,"Water",0.571206208717031,0.001,1,32
11,"Water",0.570432849274986,0.001,1,30
11,"Water",0.569479306095806,0.001,1,18
11,"Water",0.568006359721922,0.001,1,87
11,"Water",0.567803053230316,0.001,1,59
11,"Water",0.565923307457701,0.001,1,27
11,"Water",0.565662743440801,0.001,1,58
11,"Water",0.565555164187759,0.001,1,29
11,"Water",0.565406437294388,0.001,1,49
11,"Water",0.564978750668972,0.001,1,39
11,"Water",0.564899909513015,0.001,1,23
11,"Water",0.563527999919323,0.001,1,41
11,"Water",0.56321680891265,0.001,1,78
11,"Water",0.562530614709823,0.001,1,19
11,"Water",0.56164785824378,0.001,1,55
11,"Water",0.561087461849456,0.001,1,33
11,"Water",0.561012230400558,0.001,1,27
11,"Water",0.559241091108802,0.001,1,338
11,"Water",0.558653379798382,0.001,1,103
11,"Water",0.557883490441461,0.001,1,74
11,"Water",0.55724231749203,0.001,1,137
11,"Water",0.555746928464807,0.001,1,37
11,"Water",0.555048518011678,0.001,1,26
11,"Water",0.554889392744185,0.001,1,22
11,"Water",0.554477260652263,0.001,1,26
11,"Water",0.554287251280908,0.001,1,91
11,"Water",0.553939662629631,0.001,1,19
11,"Water",0.551243064440716,0.001,1,81
11,"Water",0.550763172412581,0.001,1,36
11,"Water",0.548078968235183,0.001,1,59
11,"Water",0.547284202239868,0.001,1,59
11,"Water",0.546293942829287,0.001,1,31
11,"Water",0.543976011372764,0.001,1,39
11,"Water",0.543960220426226,0.001,1,22
11,"Water",0.543659022451498,0.001,1,47
11,"Water",0.543506556545708,0.001,1,40
11,"Water",0.540851780976448,0.001,1,58
11,"Water",0.538243101317288,0.001,1,89
11,"Water",0.538214921151606,0.001,1,28
11,"Water",0.537711999969538,0.001,1,31
11,"Water",0.534902549466756,0.001,1,40
11,"Water",0.533170942728355,0.001,1,36
11,"Water",0.532971758054039,0.001,1,17
11,"Water",0.531303511835713,0.001,1,21
11,"Water",0.529833486737512,0.001,1,20
11,"Water",0.529544830448515,0.001,1,35
11,"Water",0.529379892554769,0.001,1,96
11,"Water",0.529190757965415,0.001,1,62
11,"Water",0.527132369413996,0.001,1,59
11,"Water",0.526315789473684,0.001,1,10
11,"Water",0.526315789473684,0.001,1,10
11,"Water",0.526315789473684,0.001,1,10
11,"Water",0.526315789473684,0.001,1,10
11,"Water",0.526315789473684,0.001,1,10
11,"Water",0.526315789473684,0.001,1,10
11,"Water",0.526315789473684,0.001,1,10
11,"Water",0.526315789473684,0.001,1,10
11,"Water",0.526315789473684,0.001,1,10
11,"Water",0.526315789473684,0.001,1,10
11,"Water",0.526315789473684,0.001,1,10
11,"Water",0.526315789473684,0.001,1,10
11,"Water",0.526315789473684,0.001,1,10
11,"Water",0.526315789473684,0.001,1,10
11,"Water",0.526315789473684,0.001,1,10
11,"Water",0.526315789473684,0.001,1,10
11,"Water",0.526315789473684,0.001,1,10
11,"Water",0.526315789473684,0.001,1,10
11,"Water",0.526315789473684,0.001,1,10
11,"Water",0.526315789473684,0.001,1,10
11,"Water",0.526315789473684,0.001,1,10
11,"Water",0.52499655764967,0.001,1,47
11,"Water",0.523625531487645,0.001,1,49
11,"Water",0.522761385631982,0.001,1,32
11,"Water",0.522627883342059,0.001,1,14
11,"Water",0.522102032002583,0.001,1,65
11,"Water",0.521437571526004,0.001,1,30
11,"Water",0.520814823944431,0.001,1,36
11,"Water",0.520613193887417,0.001,1,149
11,"Water",0.516573491646379,0.001,1,71
11,"Water",0.515313127136133,0.001,1,40
11,"Water",0.51438986346878,0.001,1,66
11,"Water",0.513705704683464,0.001,1,42
11,"Water",0.513485378537464,0.001,1,29
11,"Water",0.513340188837992,0.001,1,16
11,"Water",0.513089671379783,0.001,1,17
11,"Water",0.512718225642262,0.001,1,60
11,"Water",0.512209293133705,0.001,1,26
11,"Water",0.511251880733112,0.001,1,71
11,"Water",0.509851232941811,0.001,1,249
11,"Water",0.508804171605193,0.001,1,16
11,"Water",0.508573919435794,0.001,1,123
11,"Water",0.508216241962372,0.001,1,12
11,"Water",0.506099686301847,0.001,1,14
11,"Water",0.505499108872195,0.001,1,37
11,"Water",0.504393764452897,0.001,1,18
11,"Water",0.501639911550959,0.001,1,14
11,"Water",0.501126226361551,0.001,1,21
11,"Water",0.500491442510402,0.001,1,54
11,"Water",0.500465052454642,0.001,1,36
11,"Water",0.499994112076435,0.001,1,27
11,"Water",0.499806144983428,0.001,1,39
11,"Water",0.498538011695906,0.001,1,13
11,"Water",0.498057559010791,0.001,1,107
11,"Water",0.495467286394307,0.001,1,44
11,"Water",0.494828575522696,0.001,1,25
11,"Water",0.493924130720302,0.001,1,19
11,"Water",0.493861546933331,0.001,1,71
11,"Water",0.492148233819524,0.001,1,17
11,"Water",0.48738626694727,0.001,1,13
11,"Water",0.487344190520885,0.001,1,69
11,"Water",0.486849572746249,0.001,1,18
11,"Water",0.486767635496233,0.001,1,93
11,"Water",0.486653423283625,0.001,1,24
11,"Water",0.484736514658295,0.001,1,30
11,"Water",0.484434934142261,0.001,1,22
11,"Water",0.482335227248808,0.001,1,24
11,"Water",0.481225411746456,0.001,1,86
11,"Water",0.480410888854786,0.001,1,29
11,"Water",0.479594591666387,0.001,1,24
11,"Water",0.479547321563615,0.001,1,43
11,"Water",0.4780841242948,0.001,1,54
11,"Water",0.476877667906727,0.001,1,42
11,"Water",0.476221879127947,0.001,1,201
11,"Water",0.473684210526316,0.001,1,9
11,"Water",0.473684210526316,0.001,1,9
11,"Water",0.473684210526316,0.001,1,9
11,"Water",0.473684210526316,0.001,1,9
11,"Water",0.473684210526316,0.001,1,9
11,"Water",0.473684210526316,0.001,1,9
11,"Water",0.473684210526316,0.001,1,9
11,"Water",0.473684210526316,0.001,1,9
11,"Water",0.473684210526316,0.001,1,9
11,"Water",0.473684210526316,0.001,1,9
11,"Water",0.473684210526316,0.001,1,9
11,"Water",0.473684210526316,0.001,1,9
11,"Water",0.473684210526316,0.001,1,9
11,"Water",0.473684210526316,0.001,1,9
11,"Water",0.473684210526316,0.001,1,9
11,"Water",0.473684210526316,0.001,1,9
11,"Water",0.473684210526316,0.001,1,9
11,"Water",0.473684210526316,0.001,1,9
11,"Water",0.473684210526316,0.001,1,9
11,"Water",0.473190963175392,0.001,1,20
11,"Water",0.473018362605981,0.001,1,14
